@relation JobOffersTFIDF

@attribute versioning:0 numeric
@attribute 02476 numeric
@attribute définition:0 numeric
@attribute 00895 numeric
@attribute frameworks:0 numeric
@attribute 01852 numeric
@attribute logicielles:0 numeric
@attribute 01280 numeric
@attribute assurer:0 numeric
@attribute 00693 numeric
@attribute collaborer:0 numeric
@attribute 02111 numeric
@attribute skills:0 numeric
@attribute 01164 numeric
@attribute développer:0 numeric
@attribute 00549 numeric
@attribute linitiative:0 numeric
@attribute 01993 numeric
@attribute java:0 numeric
@attribute 08390 numeric
@attribute des:0 numeric
@attribute 00834 numeric
@attribute kanban:0 numeric
@attribute 03774 numeric
@attribute développeurs:0 numeric
@attribute 02212 numeric
@attribute lécrit:0 numeric
@attribute 01385 numeric
@attribute les:0 numeric
@attribute 01210 numeric
@attribute environnement:0 numeric
@attribute 01073 numeric
@attribute soft:0 numeric
@attribute 02090 numeric
@attribute vous:0 numeric
@attribute 00435 numeric
@attribute identifier:0 numeric
@attribute 00738 numeric
@attribute produit:0 numeric
@attribute 00854 numeric
@attribute capacités:0 numeric
@attribute 00592 numeric
@attribute documentation:0 numeric
@attribute 00804 numeric
@attribute dans:0 numeric
@attribute 00350 numeric
@attribute version:0 numeric
@attribute 02312 numeric
@attribute multidisciplinaires:0 numeric
@attribute 01202 numeric
@attribute nosql:0 numeric
@attribute 02341 numeric
@attribute senior:0 numeric
@attribute 00982 numeric
@attribute standards:0 numeric
@attribute 00778 numeric
@attribute planning:0 numeric
@attribute 00841 numeric
@attribute développement:0 numeric
@attribute 02758 numeric
@attribute cassandra:0 numeric
@attribute 01432 numeric
@attribute 6:0 numeric
@attribute 00838 numeric
@attribute conception:0 numeric
@attribute 02020 numeric
@attribute 8:0 numeric
@attribute 01699 numeric
@attribute équipe:0 numeric
@attribute 01292 numeric
@attribute agile:0 numeric
@attribute 02264 numeric
@attribute logicielle:0 numeric
@attribute 01143 numeric
@attribute complexes:0 numeric
@attribute 02413 numeric
@attribute excellentes:0 numeric
@attribute 00534 numeric
@attribute pratiques:0 numeric
@attribute 02191 numeric
@attribute innovantes:0 numeric
@attribute 01054 numeric
@attribute quingénieur:0 numeric
@attribute 01171 numeric
@attribute hibernate:0 numeric
@attribute 03512 numeric
@attribute loptimisation:0 numeric
@attribute 01937 numeric
@attribute autonomie:0 numeric
@attribute 01462 numeric
@attribute bases:0 numeric
@attribute 03151 numeric
@attribute sur:0 numeric
@attribute 00950 numeric
@attribute connaissance:0 numeric
@attribute 00656 numeric
@attribute agiles:0 numeric
@attribute 01130 numeric
@attribute travail:0 numeric
@attribute 01620 numeric
@attribute phases:0 numeric
@attribute 01054_1 numeric
@attribute architecture:0 numeric
@attribute 00845 numeric
@attribute scalables:0 numeric
@attribute 01606 numeric
@attribute équipes:0 numeric
@attribute 02009 numeric
@attribute supérieure:0 numeric
@attribute 01742 numeric
@attribute svn:0 numeric
@attribute 02516 numeric
@attribute recherche:0 numeric
@attribute 00434 numeric
@attribute données:0 numeric
@attribute 02156 numeric
@attribute expérience:0 numeric
@attribute 00920 numeric
@attribute la:0 numeric
@attribute 00389 numeric
@attribute maîtrise:0 numeric
@attribute 01487 numeric
@attribute missions:0 numeric
@attribute 00238 numeric
@attribute collaboration:0 numeric
@attribute 00644 numeric
@attribute le:0 numeric
@attribute 00100 numeric
@attribute minimum:0 numeric
@attribute 00328 numeric
@attribute compétences:0 numeric
@attribute 00664 numeric
@attribute comme:0 numeric
@attribute 01315 numeric
@attribute de:0 numeric
@attribute 00814 numeric
@attribute langlais:0 numeric
@attribute 01261 numeric
@attribute documents:0 numeric
@attribute 00778_2 numeric
@attribute sprint:0 numeric
@attribute 01360 numeric
@attribute problèmes:0 numeric
@attribute 00579 numeric
@attribute rédiger:0 numeric
@attribute 00834_3 numeric
@attribute performantes:0 numeric
@attribute 01360_4 numeric
@attribute dapplications:0 numeric
@attribute 01045 numeric
@attribute garantir:0 numeric
@attribute 01381 numeric
@attribute spring:0 numeric
@attribute 02090_5 numeric
@attribute du:0 numeric
@attribute 00652 numeric
@attribute serez:0 numeric
@attribute 01120 numeric
@attribute succès:0 numeric
@attribute 00949 numeric
@attribute optimisation:0 numeric
@attribute 01012 numeric
@attribute guider:0 numeric
@attribute 01360_6 numeric
@attribute etc:0 numeric
@attribute 03090 numeric
@attribute continue:0 numeric
@attribute 00730 numeric
@attribute solide:0 numeric
@attribute 01557 numeric
@attribute participer:0 numeric
@attribute 01150 numeric
@attribute un:0 numeric
@attribute 00247 numeric
@attribute mysql:0 numeric
@attribute 02830 numeric
@attribute poste:0 numeric
@attribute 00174 numeric
@attribute loral:0 numeric
@attribute 01385_7 numeric
@attribute international:0 numeric
@attribute 01569 numeric
@attribute communication:0 numeric
@attribute 00651 numeric
@attribute passion:0 numeric
@attribute 00956 numeric
@attribute dexpérience:0 numeric
@attribute 00506 numeric
@attribute bonne:0 numeric
@attribute 00345 numeric
@attribute sens:0 numeric
@attribute 00584 numeric
@attribute oracle:0 numeric
@attribute 02812 numeric
@attribute profil:0 numeric
@attribute 00113 numeric
@attribute solutions:0 numeric
@attribute 01019 numeric
@attribute rigueur:0 numeric
@attribute 01118 numeric
@attribute en:0 numeric
@attribute 00524 numeric
@attribute et:0 numeric
@attribute 00880 numeric
@attribute technologies:0 numeric
@attribute 00617 numeric
@attribute bonnes:0 numeric
@attribute 00592_8 numeric
@attribute outils:0 numeric
@attribute 00617_9 numeric
@attribute léquipe:0 numeric
@attribute 00673 numeric
@attribute langage:0 numeric
@attribute 02039 numeric
@attribute mentorat:0 numeric
@attribute 01432_10 numeric
@attribute techniques:0 numeric
@attribute 00965 numeric
@attribute projets:0 numeric
@attribute 02197 numeric
@attribute résoudre:0 numeric
@attribute 00741 numeric
@attribute scrum:0 numeric
@attribute 02946 numeric
@attribute concevoir:0 numeric
@attribute 00871 numeric
@attribute développées:0 numeric
@attribute 01394 numeric
@attribute codage:0 numeric
@attribute 01219 numeric
@attribute avec:0 numeric
@attribute 01928 numeric
@attribute qualité:0 numeric
@attribute 00332 numeric
@attribute code:0 numeric
@attribute 00804_11 numeric
@attribute distance:0 numeric
@attribute 02285 numeric
@attribute tant:0 numeric
@attribute 00382 numeric
@attribute production:0 numeric
@attribute 00530 numeric
@attribute aux:0 numeric
@attribute 00334 numeric
@attribute maintenir:0 numeric
@attribute 00758 numeric
@attribute technique:0 numeric
@attribute 01118_12 numeric
@attribute descriptif:0 numeric
@attribute 00781 numeric
@attribute interviendrez:0 numeric
@attribute 01330 numeric
@attribute toutes:0 numeric
@attribute 00858 numeric
@attribute autres:0 numeric
@attribute 00720 numeric
@attribute sql:0 numeric
@attribute 01532 numeric
@attribute langues:0 numeric
@attribute 00876 numeric
@attribute juniors:0 numeric
@attribute 01304 numeric
@attribute git:0 numeric
@attribute 01820 numeric
@attribute montée:0 numeric
@attribute 01258 numeric
@attribute postgresql:0 numeric
@attribute 03084 numeric
@attribute mise:0 numeric
@attribute 00525 numeric
@attribute mongodb:0 numeric
@attribute 03389 numeric
@attribute à:0 numeric
@attribute 00582 numeric
@attribute responsable:0 numeric
@attribute 00463 numeric
@attribute initiative:0 numeric
@attribute 00614 numeric
@attribute robustes:0 numeric
@attribute 01304_13 numeric
@attribute ou:0 numeric
@attribute 00362 numeric
@attribute ans:0 numeric
@attribute 00202 numeric
@attribute pour:0 numeric
@attribute 00625 numeric
@attribute recherché:0 numeric
@attribute 00117 numeric
@attribute larchitecture:0 numeric
@attribute 01054_14 numeric
@attribute une:0 numeric
@attribute 00439 numeric
@attribute accompagner:0 numeric
@attribute 00798 numeric
@attribute performance:0 numeric
@attribute 01178 numeric
@attribute anglais:0 numeric
@attribute 00411 numeric
@attribute impliqué:0 numeric
@attribute 01330_15 numeric
@attribute rituels:0 numeric
@attribute 01534 numeric
@attribute respectant:0 numeric
@attribute 00975 numeric
@attribute travailler:0 numeric
@attribute 00803 numeric
@attribute maintenance:0 numeric
@attribute 00513 numeric
@attribute applications:0 numeric
@attribute 01493 numeric
@attribute Cluster numeric

@data
0,935,0,1733,0,9861,0,2428,0,1981,0,672,0,1265,0,2428,0,593,0,1179,0,2436,0,309,0,1891,0,2439,0,4202,0,373,0,2240,0,3519,0,4537,0,4856,0,1406,0,501,0,4202,0,1386,0,1265,0,1038,0,2428,0,2036,0,1664,0,1049,0,984,0,900,0,1486,0,6850,0,766,0,1788,0,2101,0,1727,0,1111,0,861,0,4496,0,1428,0,1638,0,2283,0,2428,0,2633,0,6542,0,526,0,276,0,2748,0,426,0,3082,0,1301,0,944,0,1733,0,2101,0,1342,0,1526,0,1933,0,4202,0,2428,0,1646,0,1541,0,442,0,1438,0,2283,0,2428,0,1585,0,4049,0,1089,0,796,0,975,0,916,0,351,0,247,0,617,0,717,0,2173,0,407,0,1115,0,770,0,910,0,2283,0,439,0,957,0,914,0,2181,0,3392,0,1370,0,945,0,475,0,951,0,543,0,2428,0,1933,0,2392,0,4202,0,1686,0,1654,0,5560,0,2283,0,2283,0,1103,0,997,0,746,0,1034,0,1933,0,2617,0,1962,0,2283,0,1066,0,604,0,208,0,3328,0,1301,0,2428,0,3858,0,599,0,585,0,1301,0,2649,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,2209,0,1395,0,2891,0,2098,0,658,0,3090,0,661,0,2304,0,3402,0,1545,0,986,0,1040,0,2950,0,1565,0,2243,0,2053,0,964,0,1637,0,194,0,1260,0,928,0,798,0,2790,0,358,0,3090,0,1097,0,1446,0,782,0,1081,0,900,0,1467,0,2105,0,7686,0,937,0,655,0,672,0,2381,0,3507,0,1278,0,1114,0,2427,0,2745,0,818,0,2053,0,2629,0,924,0,1624,0,721,0,1769,0,1315,0,1625,0,1848,0,966,0,503,0,2267,0,333,0,830,0,5127,0,1190,0,2318,0,1699,0,2505,0,1003,0,1898,0,1315,0,3105,0,1300,0,1545,0,1298,0,1931,0,1446,0,274,0,192,0,2950,0,963,0,766,0,1368,0,2790,0,1020,0,4761,0,687,0,3757,0,1214,0,1475,0,842,0,1368,0,480,0,1493,0,3090,0,1643,0,2891,0,1169,0,5291,0,427,0,742,0,2341,0,1066,0,5127,0,847,0,742,0,1066,0,2665,0,1179,0,2599,0,1122,0,1545,0,2581,0,1097,0,3090,0,484,0,946,0,3090,0,1097,0,487,0,3766,0,1769,0,1372,0,2805,0,3090,0,1333,0,3090,0,2704,0,824,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,2209,0,1395,0,2891,0,2098,0,658,0,3090,0,661,0,2304,0,3402,0,1545,0,986,0,1040,0,2950,0,1565,0,2243,0,2053,0,964,0,1637,0,194,0,1260,0,928,0,798,0,2790,0,358,0,3090,0,1097,0,1446,0,782,0,1081,0,900,0,1467,0,2105,0,7686,0,937,0,655,0,672,0,2381,0,3507,0,1278,0,1114,0,2427,0,2745,0,818,0,2053,0,2629,0,924,0,1624,0,721,0,1769,0,1315,0,1625,0,966,0,2338,0,503,0,2267,0,333,0,830,0,5127,0,1190,0,2318,0,1699,0,2505,0,1003,0,1898,0,1315,0,3105,0,1300,0,1545,0,1298,0,1931,0,1446,0,274,0,192,0,2950,0,963,0,766,0,1368,0,2790,0,1020,0,4761,0,687,0,3757,0,1214,0,1475,0,842,0,1368,0,480,0,1493,0,3090,0,1643,0,2891,0,1169,0,5291,0,427,0,742,0,2341,0,1066,0,5127,0,847,0,742,0,1066,0,2665,0,1179,0,2599,0,1122,0,1545,0,2581,0,1097,0,3090,0,484,0,946,0,3090,0,1097,0,487,0,3766,0,1769,0,1372,0,2805,0,3090,0,1333,0,3090,0,2704,0,824,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1143,0,3134,0,5307,0,2792,0,4190,0,5438,0,6666,0,6666,0,2764,0,1164,0,4994,0,2345,0,6666,0,2095,0,2596,0,508,0,1118,0,4994,0,4758,0,4044,0,339,0,393,0,2379,0,1890,0,6278,0,930,0,510,0,5307,0,3681,0,5589,0,78,0,6666,0,2535,0,817,0,2801,0,1829,0,829,0,3333,0,8147,0,1128,0,4174,0,3333,0,1373,0,2993,0,634,0,652,0,2066,0,1877,0,3134,0,5589,0,2497,0,491,0,6268,0,4831,0,6666,0,5088,0,1691,0,2271,0,4727,0,2993,0,2049,0,1903,0,1135,0,2229,0,2249,0,2940,0,3333,0,731,0,3314,0,3333,0,1083,0,6666,0,2345,0,2117,0,4114,0,5307,0,759,0,4690,0,803,0,975,0,6666,0,2978,0,6666,0,2314,0,432,0,1167,0,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,1952,0,868,0,1596,0,2240,0,1013,0,1367,0,649,0,5948,0,2658,0,3368,0,2195,0,2257,0,1621,0,1305,0,602,0,1352,0,2580,0,1903,0,4094,0,1845,0,586,0,1347,0,607,0,966,0,2993,0,1091,0,1377,0,1638,0,1093,0,1170,0,4281,0,1596,0,4267,0,3870,0,2840,0,5680,0,2651,0,3870,0,1845,0,685,0,998,0,1372,0,426,0,1612,0,3904,0,840,0,459,0,740,0,9487,0,1230,0,964,0,1167,0,1758,0,1418,0,553,0,1072,0,1502,0,2651,0,1186,0,1781,0,1522,0,3162,0,482,0,1550,0,1303,0,229,0,321,0,804,0,934,0,1142,0,3388,0,2580,0,1887,0,2414,0,529,0,1873,0,3689,0,1604,0,740,0,2840,0,1075,0,726,0,3225,0,3017,0,1725,0,357,0,1458,0,947,0,1988,0,1781,0,1833,0,2651,0,1515,0,4828,0,940,0,2974,0,1845,0,972,0,410,0,269,0,6385,0,335,0,925,0,1429,0,4334,0,2651,0,2009,0,1091,0,761,0,5159,0,2826,0,1845,0,1418,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,4627,0,3134,0,2884,0,2794,0,2229,0,2415,0,3134,0,11177,0,3333,0,2884,0,3333,0,3333,0,3176,0,3134,0,11177,0,2719,0,4027,0,1840,0,2620,0,2229,0,9402,0,3209,0,3571,0,2794,0,3134,0,2284,0,4994,0,2497,0,3333,0,6666,0,2870,0,11535,0,9818,0,6666,0,2653,0,2794,0,7364,0,1124,0,2993,0,2652,0,11670,0,2993,0,15950,0,3134,0,3333,0,4690,0,2522,0,2596,0,2794,0,6666,0,3333,0,339,0,6666,0,2884,0,3134,0,3134,0,1495,0,1642,0,1634,0,1726,0,1944,0,1020,0,6268,0,2884,0,3134,0,3333,0,2328,0,2993,0,9402,0,1877,0,5088,0,2719,0,5894,0,1916,0,3333,0,3705,0,982,0,3134,0,6080,0,10382,0,7393,0,3635,0,2180,0,3333,0,2497,0,2455,0,6688,0,1207,0,3037,0,3134,0,2884,0,10530,0,3357,0,5747,0,6666,0,12978,0,1612,0,2022,0,4512,0,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,1375,0,698,0,3972,0,5938,0,3181,0,1449,0,4019,0,3464,0,272,0,3279,0,2884,0,526,0,1307,0,756,0,1506,0,1114,0,304,0,3554,0,626,0,1248,0,2216,0,591,0,1170,0,1123,0,2968,0,1857,0,1283,0,3972,0,956,0,4178,0,1873,0,2048,0,2716,0,1866,0,1902,0,3130,0,849,0,2884,0,965,0,5938,0,200,0,3464,0,1163,0,113,0,862,0,521,0,1540,0,566,0,519,0,1620,0,969,0,7854,0,226,0,4532,0,215,0,905,0,1132,0,1015,0,2663,0,786,0,1943,0,911,0,4019,0,1194,0,834,0,1528,0,3490,0,3344,0,335,0,2906,0,889,0,3390,0,1829,0,664,0,1841,0,1162,0,1942,0,1252,0,1866,0,3251,0,1525,0,770,0,1264,0,1211,0,1067,0,1067,0,2119,0,350,0,1786,0,434,0,2020,0,204,0,1707,0,763,0,738,0,1239,0,777,0,2089,0,2666,0,1395,0,2187,0,1358,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1226,0,4272,0,7315,0,1748,0,2097,0,2159,0,5622,0,7950,0,1343,0,4865,0,2659,0,4173,0,3678,0,9188,0,1085,0,934,0,2382,0,391,0,5671,0,6658,0,608,0,2169,0,672,0,631,0,7941,0,4220,0,1613,0,471,0,2361,0,430,0,7315,0,11545,0,10170,0,2119,0,2252,0,4443,0,1827,0,1281,0,4535,0,538,0,1848,0,10022,0,1762,0,3110,0,5830,0,2549,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,3278,0,11866,0,5468,0,3370,0,6740,0,5636,0,3959,0,5088,0,1608,0,3089,0,480,0,1200,0,6177,0,8171,0,4651,0,3025,0,6977,0,5999,0,3604,0,4866,0,15909,0,2151,0,2263,0,3196,0,5182,0,2529,0,3235,0,5935,0,2914,0,7075,0,4085,0,5215,0,6843,0,3298,0,2968,0,6645,0,2395,0,2818,0,5010,0,5248,0,2818,0,4373,0,3759,0,12920,0,8880,0,4111,0,4489,0,6316,0,2677,0,5636,0,5429,0,3552,0,4187,0,2500,0,2446,0,3322,0,5592,0,5001,0,3196,0,12355,0,4722,0,6012,0,6341,0,4085,0,2395,0,3257,0,2575,0,5248,0,5682,0,3422,0,9038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,641,0,1582,0,3143,0,5044,0,1365,0,2638,0,514,0,2399,0,821,0,8265,0,7796,0,6395,0,397,0,857,0,2157,0,2839,0,2431,0,11082,0,4805,0,445,0,2008,0,1263,0,6732,0,563,0,1030,0,345,0,315,0,1707,0,3987,0,1552,0,1419,0,2678,0,2534,0,5196,0,3316,0,3585,0,4358,0,1519,0,2477,0,1309,0,2810,0,1318,0,7531,0,3316,0,4503,0,1506,0,3316,0,984,0,9915,0,992,0,2606,0,6045,0,6039,0,4248,0,2069,0,573,0,4503,0,795,0,3043,0,1526,0,462,0,577,0,453,0,2638,0,511,0,4051,0,788,0,12356,0,1291,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,1737,0,779,0,1012,0,392,0,1122,0,2065,0,1530,0,3317,0,2047,0,844,0,4059,0,1179,0,2334,0,1116,0,170,0,1428,0,660,0,10707,0,1198,0,1820,0,2104,0,1709,0,485,0,1809,0,615,0,2025,0,2136,0,2288,0,3034,0,2663,0,1758,0,2524,0,3222,0,1437,0,223,0,378,0,962,0,2334,0,194,0,860,0,506,0,3317,0,4885,0,2623,0,3151,0,1206,0,1375,0,3686,0,4339,0,1729,0,5561,0,1362,0,4970,0,1958,0,567,0,2639,0,2975,0,219,0,835,0,2171,0,463,0,2870,0,507,0,1124,0,932,0,1682,0,1199,0,4807,0,1499,0,1707,0,1262,0,1522,0,3898,0,3898,0,489,0,1292,0,1596,0,1517,0,1703,0,2724,0,1028,0,1720,0,1554,0,3193,0,1499,0,1756,0,351,0,5411,0,228,0,1504,0,3436,0,852,0,868,0,1549,0,1053,0,2288,0,904,0,3084,0,3193,0,1559,0,3596,0,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,2524,0,2264,0,4809,0,4211,0,3046,0,3048,0,2225,0,2595,0,6292,0,6316,0,2170,0,1959,0,3716,0,3787,0,2090,0,369,0,924,0,2378,0,5355,0,2330,0,2330,0,1791,0,5712,0,6929,0,1085,0,1657,0,3747,0,2635,0,3265,0,17501,0,1657,0,1904,0,1742,0,2461,0,1387,0,2285,0,3146,0,2832,0,5079,0,4748,0,5117,0,1844,0,2285,0,1533,0,15091,0,3381,0,2966,0,2895,0,2678,0,3858,0,2153,0,2966,0,2170,0,6410,0,1684,0,2895,0,3077,0,18793,0,13676,0,4748,0,2354,0,2966,0,3146,0,1152,0,2121,0,4340,0,4180,0,2736,0,2524,0,1451,0,9627,0,3224,0,1883,0,1835,0,5663,0,2633,0,2558,0,4306,0,1925,0,6989,0,2076,0,2225,0,4757,0,2441,0,3146,0,1844,0,1254,0,2307,0,4375,0,4707,0,2432,0,4922,0,5800,0,1092,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,186,0,1883,0,3602,0,5706,0,2718,0,1634,0,3200,0,746,0,1275,0,4101,0,11329,0,577,0,3200,0,2398,0,3352,0,1450,0,623,0,1444,0,2114,0,1766,0,2194,0,2993,0,324,0,2334,0,9057,0,2463,0,3202,0,546,0,4232,0,251,0,4493,0,6621,0,1145,0,1768,0,3545,0,1217,0,973,0,2853,0,3542,0,2875,0,2875,0,2812,0,552,0,5180,0,17957,0,2651,0,5402,0,5041,0,3352,0,1905,0,1341,0,2070,0,2906,0,1575,0,8517,0,1687,0,1256,0,833,0,1964,0,2354,0,2229,0,1555,0,577,0,3990,0,336,0,2534,0,2376,0,3648,0,1257,0,2605,0,329,0,371,0,1419,0,3442,0,682,0,286,0,2134,0,5335,0,1757,0,1268,0,4891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,617,0,4025,0,3495,0,1032,0,6461,0,10792,0,1308,0,2512,0,4051,0,274,0,1536,0,2714,0,1468,0,7195,0,2275,0,2147,0,520,0,3597,0,1716,0,5063,0,1832,0,3113,0,615,0,238,0,2355,0,602,0,10792,0,1211,0,553,0,3305,0,1011,0,3597,0,964,0,882,0,3403,0,1512,0,895,0,716,0,1354,0,4402,0,1716,0,3113,0,2531,0,4051,0,6032,0,2099,0,2113,0,805,0,3669,0,987,0,1382,0,3066,0,5214,0,1816,0,3231,0,2771,0,1709,0,1320,0,2054,0,1115,0,613,0,966,0,948,0,381,0,425,0,3016,0,247,0,3113,0,2327,0,894,0,1233,0,3561,0,3016,0,3631,0,242,0,956,0,1044,0,1776,0,1003,0,3596,0,3231,0,3076,0,5299,0,933,0,2531,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
